,gene_1,gene_2,6,9,12,16,20,24
0,alx1,pmar1,0.0968054211035818,0.17322444939371400,0.0,0.0,0.03248862897985710,0.02901915264074290
1,alx1,dri,0.0,0.024746349913387800,0.0,0.205761316872428,0.35737491877842800,0.5513639001741150
2,dri,pmar1,0.0968054211035818,0.04949269982677560,0.0,0.411522633744856,0.1949317738791420,0.14509576320371400
3,alx1,ets1,0.0,0.17322444939371400,0.08499787505312370,0.411522633744856,0.2599090318388560,0.5803830528148580
4,ets1,pmar1,0.1936108422071640,0.12373174956693900,0.14874628134296600,0.0,0.0649772579597141,0.02901915264074290
5,dri,ets1,0.0,0.024746349913387800,0.0,0.205761316872428,0.3898635477582850,0.5803830528148580
6,alx1,erg,0.0,1.5342736946300400,0.08499787505312370,0.205761316872428,0.2274204028589990,0.2321532211259430
7,erg,pmar1,0.0,0.4701806483543680,0.16999575010624700,0.0,0.0649772579597141,0.02901915264074290
8,dri,erg,0.0,0.07423904974016330,0.021249468763280900,0.205761316872428,0.1949317738791420,0.2321532211259430
9,erg,ets1,0.0484027105517909,0.4701806483543680,2.5499362515937100,2.4691358024691400,0.5847953216374270,0.4643064422518860
10,alx1,foxB,0.0,0.0,0.0,0.0,0.0,0.0
11,foxB,pmar1,0.0,0.0,0.0,0.0,0.0,0.0
12,dri,foxB,0.0,0.0,0.0,0.205761316872428,0.03248862897985710,0.08705745792222870
13,ets1,foxB,0.0,0.0,0.0,0.0,0.0,0.0
14,erg,foxB,0.0,0.0,0.0,0.0,0.0,0.0
15,alx1,foxN2,0.0,1.4847809948032700,0.4249893752656180,0.205761316872428,0.35737491877842800,0.9866511897852580
16,foxNs,pmar1,0.1936108422071640,0.4949269982677560,0.40373990650233700,0.0,0.0649772579597141,0.08705745792222870
17,dri,foxN2,0.0,0.17322444939371400,0.042498937526561800,1.646090534979420,4.028589993502270,5.513639001741150
18,ets1,foxN2,0.0484027105517909,0.8166295471417970,4.0586485337866600,2.4691358024691400,1.1695906432748500,1.4509576320371400
19,erg,foxN2,0.0,5.394704281118540,7.458563535911600,1.646090534979420,0.4223521767381420,0.4933255948926290
20,foxB,foxN2,0.0,0.0,0.0,0.0,0.03248862897985710,0.05803830528148580
21,alx1,foxO,0.0968054211035818,0.3959415986142040,0.042498937526561800,0.411522633744856,0.0649772579597141,0.3772489843296580
22,foxO,pmar1,0.7260406582768640,0.5196733481811430,0.06374840628984280,0.411522633744856,0.2274204028589990,0.14509576320371400
23,dri,foxO,0.14520813165537300,0.12373174956693900,0.021249468763280900,4.938271604938270,7.7972709551656900,7.225769007544980
24,ets1,foxO,0.0968054211035818,0.8413758970551850,0.5524861878453040,0.205761316872428,0.29239766081871300,0.8415554265815440
25,erg,foxO,0.0484027105517909,1.0393466963622900,0.9774755631109220,0.411522633744856,0.03248862897985710,0.14509576320371400
26,foxB,foxO,0.0,0.0,0.0,0.0,0.0,0.05803830528148580
27,foxN2,foxO,0.14520813165537300,2.2766641920316800,2.3799405014874600,1.8518518518518500,1.98180636777128,4.759141033081830
28,alx1,hesC,0.0,0.0,0.0,0.0,0.0,0.0
29,hesC,pmar1,0.0,0.0,0.0,0.0,0.0,0.0
30,dri,hesC,0.0,0.0,0.0,0.0,0.0,0.0
31,ets1,hesC,0.0,0.0,0.0,0.0,0.0,0.0
32,erg,hesC,0.0,0.0,0.0,0.0,0.0,0.0
33,foxB,hesC,0.0,0.0,0.0,0.0,0.0,0.0
34,foxN2,hesC,0.0,0.0,0.0,0.0,0.0,0.0
35,foxO,hesC,0.0,0.0,0.0,0.0,0.0,0.0
36,alx1,hex,0.0484027105517909,0.34644889878742900,0.4462388440288990,0.411522633744856,0.4873294346978560,1.044689495066740
37,hex,pmar1,0.3388189738625360,0.22271714922049000,0.2337441563960900,0.0,0.1299545159194280,0.05803830528148580
38,dri,hex,0.0484027105517909,0.12373174956693900,0.021249468763280900,0.411522633744856,0.682261208576998,0.7544979686593150
39,ets1,hex,0.0968054211035818,0.4454342984409800,4.441138971525710,5.761316872427980,2.2742040285899900,1.6540917005223400
40,erg,hex,0.0,1.0640930462756700,5.163620909477260,3.909465020576130,0.682261208576998,0.9286128845037720
41,foxB,hex,0.0,0.0,0.0,0.0,0.0,0.0
42,foxN2,hex,0.0,1.5095273447166500,11.857203569910800,5.761316872427980,2.2742040285899900,2.959953569355780
43,foxO,hex,0.2420135527589550,1.7074981440237600,1.2324691882702900,1.2345679012345700,0.9096816114359970,2.1474172954149700
44,hesC,hex,0.0,0.0,0.0,0.0,0.0,0.0
45,alx1,hnf6,0.1936108422071640,1.0393466963622900,0.06374840628984280,0.0,0.03248862897985710,0.08705745792222870
46,hnf6,pmar1,2.7105517909002900,2.1529324424647400,0.3399915002124950,1.02880658436214,0.0649772579597141,0.08705745792222870
47,dri,hnf6,0.0968054211035818,0.4454342984409800,0.021249468763280900,8.024691358024690,9.25925925925926,9.83749274521184
48,ets1,hnf6,0.5324298160697000,2.202425142291510,0.19124521886952800,0.0,0.0649772579597141,0.08705745792222870
49,erg,hnf6,0.0484027105517909,1.9549616431576300,0.3824904377390570,0.0,0.0649772579597141,0.05803830528148580
50,foxB,hnf6,0.0,0.0,0.0,0.0,0.0,0.08705745792222870
51,foxN2,hnf6,0.0484027105517909,6.4340509774808200,2.0611984700382500,1.646090534979420,0.7797270955165690,2.3505513639001700
52,foxO,hnf6,1.3552758954501500,15.095273447166500,2.3374415639609000,2.263374485596710,3.0214424951267100,3.3952408589669200
53,hesC,hnf6,0.0,0.0,0.0,0.0,0.0,0.0
54,hex,hnf6,0.484027105517909,5.914377629299680,0.7649808754781130,0.205761316872428,0.2599090318388560,0.2901915264074290
55,alx1,soxC,0.14520813165537300,2.4746349913387800,0.10624734381640500,0.8230452674897120,0.5847953216374270,1.3348810214741700
56,pmar1,soxC,1.2584704743465600,1.0393466963622900,0.2974925626859330,0.411522633744856,0.2599090318388560,0.20313406848520000
57,dri,soxC,0.0,0.22271714922049000,0.10624734381640500,7.818930041152260,11.500974658869400,13.75507835171210
58,ets1,soxC,0.2420135527589550,1.4352882949764900,1.5087122821929500,1.4403292181070000,0.7147498375568550,1.4509576320371400
59,erg,soxC,0.0484027105517909,9.898539965355110,4.334891627709310,1.2345679012345700,0.29239766081871300,0.4352872896111430
60,foxB,soxC,0.0,0.0,0.0,0.0,0.0649772579597141,0.11607661056297200
61,foxN2,soxC,0.14520813165537300,9.403612967087360,10.518487037824100,5.349794238683130,5.198180636777130,12.420197330238000
62,foxO,soxC,0.968054211035818,4.404850284583020,2.8261793455163600,4.11522633744856,5.035737491877840,8.183401044689500
63,hesC,soxC,0.0,0.0,0.0,0.0,0.0,0.0
64,hex,soxC,0.29041626331074500,2.89532293986637,3.69740756481088,2.8806584362139900,1.7868745938921400,2.2634939059779400
65,hnf6,soxC,2.2265246853823800,13.189804503835700,5.822354441138970,7.2016460905349800,4.580896686159840,8.009286128845040
66,alx1,tel,0.0484027105517909,1.3363028953229400,0.2762430939226520,0.0,0.2599090318388560,0.2901915264074290
67,pmar1,tel,0.6776379477250730,0.7671368473150210,0.2974925626859330,0.205761316872428,0.0649772579597141,0.02901915264074290
68,dri,tel,0.0968054211035818,0.17322444939371400,0.021249468763280900,2.4691358024691400,3.8986354775828500,4.120719674985490
69,ets1,tel,0.14520813165537300,1.0640930462756700,2.507437314067150,2.05761316872428,0.9421702404158540,0.9866511897852580
70,erg,tel,0.0,4.404850284583020,4.249893752656180,1.02880658436214,0.2599090318388560,0.3192106790481720
71,foxB,tel,0.0,0.0,0.0,0.0,0.0649772579597141,0.0
72,foxN2,tel,0.0,5.2462261816382100,9.583510412239700,2.8806584362139900,1.364522417154000,3.4242600116076600
73,foxO,tel,0.6776379477250730,4.949269982677560,2.08244793880153,1.8518518518518500,2.014294996751140,2.8728961114335500
74,hesC,tel,0.0,0.0,0.0,0.0,0.0,0.0
75,hex,tel,0.0968054211035818,2.4498886414253900,8.181045473863150,3.4979423868312800,1.5269655620532800,2.0313406848520000
76,hnf6,tel,1.0648596321394000,15.961395694135100,3.5274118147046300,2.05761316872428,1.7543859649122800,2.4376088218224000
77,soxC,tel,0.7744433688286540,9.79955456570156,5.737356566085850,3.2921810699588500,3.443794671864850,5.658734764944860
78,alx1,tbr,0.1936108422071640,0.5691660480079190,0.08499787505312370,0.0,0.03248862897985710,0.02901915264074290
79,pmar1,tbr,3.678606001936110,0.3959415986142040,0.06374840628984280,0.0,0.0,0.0
80,dri,tbr,0.2420135527589550,0.04949269982677560,0.021249468763280900,0.0,0.09746588693957110,0.08705745792222870
81,ets1,tbr,0.6776379477250730,0.4206879485275920,2.3799405014874600,0.411522633744856,0.03248862897985710,0.08705745792222870
82,erg,tbr,0.0484027105517909,1.9302152932442500,2.9961750956226100,0.205761316872428,0.0,0.0
83,foxB,tbr,0.0,0.0,0.0,0.0,0.0,0.0
84,foxN2,tbr,0.3388189738625360,2.1034397426379600,5.801104972375690,0.0,0.09746588693957110,0.11607661056297200
85,foxO,tbr,2.7589545014520800,1.6332590942835900,0.9987250318742030,0.205761316872428,0.0649772579597141,0.11607661056297200
86,hesC,tbr,0.0,0.0,0.0,0.0,0.0,0.0
87,hex,tbr,0.5808325266214910,1.0146003464489000,4.781130471738210,0.411522633744856,0.09746588693957110,0.11607661056297200
88,hnf6,tbr,5.4211035818005800,4.602821083890130,0.3824904377390570,0.0,0.03248862897985710,0.08705745792222870
89,soxC,tbr,3.436592449177150,4.0089086859688200,2.7836804079898,0.0,0.1299545159194280,0.3772489843296580
90,tbr,tel,2.855759922555660,2.647859440732490,3.4424139396515100,0.0,0.0649772579597141,0.14509576320371400
91,alx1,tgif,0.0,0.6681514476614700,0.2762430939226520,0.205761316872428,0.682261208576998,1.5380150899593700
92,pmar1,tgif,0.3388189738625360,0.3959415986142040,0.14874628134296600,0.0,0.29239766081871300,0.17411491584445700
93,dri,tgif,0.0,0.12373174956693900,0.021249468763280900,1.4403292181070000,8.771929824561400,8.502611723737670
94,ets1,tgif,0.0,0.5691660480079190,1.3387165320867000,4.938271604938270,2.566601689408710,2.292513058618690
95,erg,tgif,0.0,2.1034397426379600,1.8699532511687200,3.7037037037037000,1.0071474983755700,0.8415554265815440
96,foxB,tgif,0.0,0.0,0.0,0.0,0.09746588693957110,0.11607661056297200
97,foxN2,tgif,0.0968054211035818,2.5241276911655500,6.863578410539740,5.967078189300410,7.47238466536712,14.625652930934400
98,foxO,tgif,0.3388189738625360,2.4003959415986100,0.7862303442413940,2.4691358024691400,5.4905782975958400,8.473592571096920
99,hesC,tgif,0.0,0.0,0.0,0.0,0.0,0.0
100,hex,tgif,0.0968054211035818,1.5837663944568200,6.438589035274120,10.2880658436214,6.042884990253410,6.761462565293090
101,hnf6,tgif,0.484027105517909,9.502598366740900,0.5524861878453040,1.2345679012345700,2.696556205328140,3.8595473012188000
102,soxC,tgif,0.2420135527589550,4.305864884929470,2.5711857203569900,5.5555555555555500,12.378167641325500,18.601276842716200
103,tel,tgif,0.0968054211035818,4.0089086859688200,4.526136846578840,4.11522633744856,4.061078622482130,5.629715612304120
104,tbr,tgif,0.5324298160697000,1.1878247958426100,1.84870378240544,0.411522633744856,0.09746588693957110,0.2901915264074290
